Nº MPAL;ÁREA DE GOBIERNO;DIRECCIÓN GENERAL/DISTRITO/OO.AA  de ADSCRIPCIÓN (esta casilla sólo se muestra a efectos internos, sin que esté prevista su visualización en el Portal de Datos Abiertos);TIPO DE USO;TIPO VEHICULO;RÉGIMEN JURÍDICO ;ENERGÍA/COMBUSTIBLE
1049;AREA DE GOBIERNO DE SALUD,  SEGURIDAD Y EMERGENCIAS;D.G. EMERGENCIAS Y PROTECCIÓN CIVIL;OPERATIVO;TURISMO;RENTING;DIESEL
6230;AREA DE GOBIERNO DE SALUD,  SEGURIDAD Y EMERGENCIAS;D.G. DE LA POLICIA MUNICIPAL;OPERATIVO;FURGONETA;RENTING;DIESEL
4204;AREA DE GOBIERNO DE MEDIO AMBIENTE Y MOVILIDAD;D.G. SERVICIOS DE LIMPIEZA Y RESIDUOS;OPERATIVO;TURISMO;RENTING;GASOLINA
6065;AREA DE GOBIERNO DE SALUD,  SEGURIDAD Y EMERGENCIAS;D.G. DE LA POLICIA MUNICIPAL;OPERATIVO;TURISMO;RENTING;GASOLINA
3233;AREA DE GOBIERNO DE SALUD,  SEGURIDAD Y EMERGENCIAS;D.G. DE LA POLICIA MUNICIPAL;OPERATIVO;MOTO;PROPIEDAD;GASOLINA
3413;AREA DE GOBIERNO DE SALUD,  SEGURIDAD Y EMERGENCIAS;D.G. DE LA POLICIA MUNICIPAL;OPERATIVO;MOTO;PROPIEDAD;GASOLINA
4940;AREA DE GOBIERNO DE MEDIO AMBIENTE Y MOVILIDAD;D.G. GESTIÓN DEL AGUA Y ZONAS VERDES;OPERATIVO;FURGONETA;PROPIEDAD;DIESEL
4304;AREA DE GOBIERNO DE MEDIO AMBIENTE Y MOVILIDAD;D.G. SERVICIOS DE LIMPIEZA Y RESIDUOS;OPERATIVO;TURISMO;RENTING;GASOLINA / GLP
3281;AREA DE GOBIERNO DE SALUD,  SEGURIDAD Y EMERGENCIAS;D.G. DE LA POLICIA MUNICIPAL;OPERATIVO;MOTO;PROPIEDAD;GASOLINA
6314;AREA DE GOBIERNO DE SALUD,  SEGURIDAD Y EMERGENCIAS;D.G. DE LA POLICIA MUNICIPAL;OPERATIVO;TURISMO;RENTING;GASOLINA
3765;AREA DE GOBIERNO DE SALUD,  SEGURIDAD Y EMERGENCIAS;D.G. DE LA POLICIA MUNICIPAL;OPERATIVO;MOTO;PROPIEDAD;GASOLINA
2126;AREA DE GOBIERNO DE SALUD,  SEGURIDAD Y EMERGENCIAS;D.G. DE LA POLICIA MUNICIPAL;OPERATIVO;TURISMO;PROPIEDAD;GASOLINA
161;AREA DE GOBIERNO DE ECONOMIA Y HACIENDA;J.M.D. VICÁLVARO;OPERATIVO;TURISMO;PROPIEDAD;DIESEL
4994;AREA DE GOBIERNO DE MEDIO AMBIENTE Y MOVILIDAD;D.G. GESTIÓN DEL AGUA Y ZONAS VERDES;OPERATIVO;VEHÍCULO ESPECIAL;PROPIEDAD;DIESEL
6307;AREA DE GOBIERNO DE SALUD,  SEGURIDAD Y EMERGENCIAS;D.G. DE LA POLICIA MUNICIPAL;OPERATIVO;TURISMO;RENTING;GASOLINA
6060;AREA DE GOBIERNO DE SALUD,  SEGURIDAD Y EMERGENCIAS;D.G. DE LA POLICIA MUNICIPAL;OPERATIVO;TURISMO;RENTING;GASOLINA
4906;AREA DE GOBIERNO DE MEDIO AMBIENTE Y MOVILIDAD;D.G. GESTIÓN DEL AGUA Y ZONAS VERDES;OPERATIVO;VEHÍCULO ESPECIAL;PROPIEDAD;DIESEL
1052;AREA DE GOBIERNO DE SALUD,  SEGURIDAD Y EMERGENCIAS;D.G. EMERGENCIAS Y PROTECCIÓN CIVIL;OPERATIVO;TURISMO;RENTING;DIESEL
5092;AREA DE GOBIERNO DE SALUD,  SEGURIDAD Y EMERGENCIAS;D.G. DE LA POLICIA MUNICIPAL;OPERATIVO;TURISMO;PROPIEDAD;GASOLINA
122;AREA DE GOBIERNO DE ECONOMIA Y HACIENDA;J.M.D. LATINA;ADMINISTRATIVO;TURISMO;RENTING;GASOLINA / HIBRIDO
2783;AREA DE GOBIERNO DE MEDIO AMBIENTE Y MOVILIDAD;D.G. DE GESTIÓN Y VIGILANCIA DE LA CIRCULACIÓN;OPERATIVO;MOTO;PROPIEDAD;GASOLINA
3298;AREA DE GOBIERNO DE SALUD,  SEGURIDAD Y EMERGENCIAS;D.G. DE LA POLICIA MUNICIPAL;OPERATIVO;MOTO;PROPIEDAD;GASOLINA
4300;AREA DE GOBIERNO DE MEDIO AMBIENTE Y MOVILIDAD;D.G. SERVICIOS DE LIMPIEZA Y RESIDUOS;OPERATIVO;TURISMO;RENTING;GASOLINA / GLP
2811;AREA DE GOBIERNO DE SALUD,  SEGURIDAD Y EMERGENCIAS;D.G. DE LA POLICIA MUNICIPAL;OPERATIVO;FURGONETA;PROPIEDAD;DIESEL
B 2408;AREA DE GOBIERNO DE MEDIO AMBIENTE Y MOVILIDAD;CEDIDOS - EMPRESA MUNICIPAL DE TRANSPORTES DE MADRID,S .A.;OPERATIVO;AUTOBUS;CEDIDO A;DIESEL
8001;AREA DE GOBIERNO DE SALUD,  SEGURIDAD Y EMERGENCIAS;D.G. EMERGENCIAS Y PROTECCIÓN CIVIL;OPERATIVO;TURISMO;PROPIEDAD;GASOLINA
146;AREA DE GOBIERNO DE ECONOMIA Y HACIENDA;S.G.T. DESARROLLO URBANO SOSTENIBLE;ADMINISTRATIVO;TURISMO;RENTING;GASOLINA / HIBRIDO
2311;AREA DE GOBIERNO DE SALUD,  SEGURIDAD Y EMERGENCIAS;D.G. DE LA POLICIA MUNICIPAL;OPERATIVO;TURISMO;PROPIEDAD;GASOLINA / HIBRIDO
2312;AREA DE GOBIERNO DE SALUD,  SEGURIDAD Y EMERGENCIAS;D.G. DE LA POLICIA MUNICIPAL;OPERATIVO;TURISMO;PROPIEDAD;GASOLINA / HIBRIDO
2313;AREA DE GOBIERNO DE SALUD,  SEGURIDAD Y EMERGENCIAS;D.G. DE LA POLICIA MUNICIPAL;OPERATIVO;TURISMO;PROPIEDAD;GASOLINA / HIBRIDO
5120;AREA DE GOBIERNO DE SALUD,  SEGURIDAD Y EMERGENCIAS;D.G. DE LA POLICIA MUNICIPAL;OPERATIVO;TURISMO;PROPIEDAD;GASOLINA
3328;AREA DE GOBIERNO DE SALUD,  SEGURIDAD Y EMERGENCIAS;D.G. DE LA POLICIA MUNICIPAL;OPERATIVO;MOTO;PROPIEDAD;GASOLINA
1226;AREA DE GOBIERNO DE SALUD,  SEGURIDAD Y EMERGENCIAS;D.G. EMERGENCIAS Y PROTECCIÓN CIVIL;OPERATIVO;CAMIÓN;RENTING;DIESEL
3372;AREA DE GOBIERNO DE SALUD,  SEGURIDAD Y EMERGENCIAS;D.G. DE LA POLICIA MUNICIPAL;OPERATIVO;MOTO;PROPIEDAD;GASOLINA
3962;AREA DE GOBIERNO DE SALUD,  SEGURIDAD Y EMERGENCIAS;D.G. DE LA POLICIA MUNICIPAL;OPERATIVO;MOTO;PROPIEDAD;GASOLINA
5050;AREA DE GOBIERNO DE SALUD,  SEGURIDAD Y EMERGENCIAS;D.G. DE LA POLICIA MUNICIPAL;OPERATIVO;TURISMO;PROPIEDAD;GASOLINA
8192;AREA DE GOBIERNO DE SALUD,  SEGURIDAD Y EMERGENCIAS;D.G. EMERGENCIAS Y PROTECCIÓN CIVIL;OPERATIVO;AMBULANCIA;RENTING;DIESEL
8509;AREA DE GOBIERNO DE SALUD,  SEGURIDAD Y EMERGENCIAS;D.G. EMERGENCIAS Y PROTECCIÓN CIVIL;OPERATIVO;AMBULANCIA;RENTING;DIESEL
6043;AREA DE GOBIERNO DE SALUD,  SEGURIDAD Y EMERGENCIAS;D.G. DE LA POLICIA MUNICIPAL;OPERATIVO;TURISMO;RENTING;GASOLINA
558;AREA DE GOBIERNO DE ECONOMIA Y HACIENDA;ORGANISMO AUTONOMO AGENCIA DE ACTIVIDADES;ADMINISTRATIVO;TURISMO;RENTING;GASOLINA
1032;AREA DE GOBIERNO DE SALUD,  SEGURIDAD Y EMERGENCIAS;D.G. EMERGENCIAS Y PROTECCIÓN CIVIL;OPERATIVO;TURISMO;PROPIEDAD;DIESEL
3390;AREA DE GOBIERNO DE SALUD,  SEGURIDAD Y EMERGENCIAS;D.G. DE LA POLICIA MUNICIPAL;OPERATIVO;MOTO;PROPIEDAD;GASOLINA
3294;AREA DE GOBIERNO DE SALUD,  SEGURIDAD Y EMERGENCIAS;D.G. DE LA POLICIA MUNICIPAL;OPERATIVO;MOTO;PROPIEDAD;GASOLINA
1715;AREA DE GOBIERNO DE SALUD,  SEGURIDAD Y EMERGENCIAS;D.G. EMERGENCIAS Y PROTECCIÓN CIVIL;OPERATIVO;CAMIÓN;RENTING;DIESEL
1611;AREA DE GOBIERNO DE SALUD,  SEGURIDAD Y EMERGENCIAS;D.G. EMERGENCIAS Y PROTECCIÓN CIVIL;OPERATIVO;REMOLQUE;PROPIEDAD;R.
6212;AREA DE GOBIERNO DE SALUD,  SEGURIDAD Y EMERGENCIAS;D.G. DE LA POLICIA MUNICIPAL;OPERATIVO;FURGONETA;RENTING;DIESEL
1113;AREA DE GOBIERNO DE SALUD,  SEGURIDAD Y EMERGENCIAS;D.G. EMERGENCIAS Y PROTECCIÓN CIVIL;OPERATIVO;CAMIÓN;RENTING;DIESEL
113;AREA DE GOBIERNO DE ECONOMIA Y HACIENDA;J.M.D. CHAMBERI;ADMINISTRATIVO;TURISMO;RENTING;GASOLINA / HIBRIDO
6811;AREA DE GOBIERNO DE SALUD,  SEGURIDAD Y EMERGENCIAS;D.G. DE LA POLICIA MUNICIPAL;OPERATIVO;MOTO;RENTING;GASOLINA
6952;AREA DE GOBIERNO DE SALUD,  SEGURIDAD Y EMERGENCIAS;D.G. DE LA POLICIA MUNICIPAL;OPERATIVO;MOTO;RENTING;GASOLINA
4797;AREA DE GOBIERNO DE MEDIO AMBIENTE Y MOVILIDAD;D.G. GESTIÓN DEL AGUA Y ZONAS VERDES;OPERATIVO;FURGONETA;PROPIEDAD;DIESEL
1660;AREA DE GOBIERNO DE SALUD,  SEGURIDAD Y EMERGENCIAS;D.G. EMERGENCIAS Y PROTECCIÓN CIVIL;OPERATIVO;FURGONETA;RENTING;DIESEL
2307;AREA DE GOBIERNO DE SALUD,  SEGURIDAD Y EMERGENCIAS;D.G. DE LA POLICIA MUNICIPAL;OPERATIVO;TURISMO;PROPIEDAD;GASOLINA / HIBRIDO
2308;AREA DE GOBIERNO DE SALUD,  SEGURIDAD Y EMERGENCIAS;D.G. DE LA POLICIA MUNICIPAL;OPERATIVO;TURISMO;PROPIEDAD;GASOLINA / HIBRIDO
2309;AREA DE GOBIERNO DE SALUD,  SEGURIDAD Y EMERGENCIAS;D.G. DE LA POLICIA MUNICIPAL;OPERATIVO;TURISMO;PROPIEDAD;GASOLINA / HIBRIDO
3242;AREA DE GOBIERNO DE SALUD,  SEGURIDAD Y EMERGENCIAS;D.G. DE LA POLICIA MUNICIPAL;OPERATIVO;MOTO;PROPIEDAD;GASOLINA
2821;AREA DE GOBIERNO DE SALUD,  SEGURIDAD Y EMERGENCIAS;D.G. DE LA POLICIA MUNICIPAL;OPERATIVO;FURGONETA;PROPIEDAD;DIESEL
6066;AREA DE GOBIERNO DE SALUD,  SEGURIDAD Y EMERGENCIAS;D.G. DE LA POLICIA MUNICIPAL;OPERATIVO;TURISMO;RENTING;GASOLINA
3008;AREA DE GOBIERNO DE SALUD,  SEGURIDAD Y EMERGENCIAS;D.G. DE LA POLICIA MUNICIPAL;OPERATIVO;MOTO;PROPIEDAD;ELÉCTRICO
4247;AREA DE GOBIERNO DE MEDIO AMBIENTE Y MOVILIDAD;D.G. SERVICIOS DE LIMPIEZA Y RESIDUOS;OPERATIVO;CAMIÓN;CEDIDO A;DIESEL
5075;AREA DE GOBIERNO DE SALUD,  SEGURIDAD Y EMERGENCIAS;D.G. DE LA POLICIA MUNICIPAL;OPERATIVO;TURISMO;PROPIEDAD;GASOLINA
B 2406;AREA DE GOBIERNO DE MEDIO AMBIENTE Y MOVILIDAD;CEDIDOS - EMPRESA MUNICIPAL DE TRANSPORTES DE MADRID,S .A.;OPERATIVO;AUTOBUS;CEDIDO A;DIESEL
306;AREA DE GOBIERNO DE ECONOMIA Y HACIENDA;S.G.T. ECONOMÍA Y HACIENDA;ADMINISTRATIVO;TURISMO;PROPIEDAD;ELÉCTRICO
5088;AREA DE GOBIERNO DE SALUD,  SEGURIDAD Y EMERGENCIAS;D.G. DE LA POLICIA MUNICIPAL;OPERATIVO;TURISMO;PROPIEDAD;GASOLINA
6211;AREA DE GOBIERNO DE SALUD,  SEGURIDAD Y EMERGENCIAS;D.G. DE LA POLICIA MUNICIPAL;OPERATIVO;FURGONETA;RENTING;DIESEL
3964;AREA DE GOBIERNO DE SALUD,  SEGURIDAD Y EMERGENCIAS;D.G. DE LA POLICIA MUNICIPAL;OPERATIVO;MOTO;PROPIEDAD;GASOLINA
4541;AREA DE GOBIERNO DE MEDIO AMBIENTE Y MOVILIDAD;D.G. GESTIÓN DEL AGUA Y ZONAS VERDES;OPERATIVO;FURGONETA;RENTING;GASOLINA
3979;AREA DE GOBIERNO DE SALUD,  SEGURIDAD Y EMERGENCIAS;D.G. DE LA POLICIA MUNICIPAL;OPERATIVO;MOTO;PROPIEDAD;GASOLINA
1150;AREA DE GOBIERNO DE SALUD,  SEGURIDAD Y EMERGENCIAS;D.G. EMERGENCIAS Y PROTECCIÓN CIVIL;EXPOSICIÓN;TURISMO;PROPIEDAD;GASOLINA
8181;AREA DE GOBIERNO DE SALUD,  SEGURIDAD Y EMERGENCIAS;D.G. EMERGENCIAS Y PROTECCIÓN CIVIL;OPERATIVO;AMBULANCIA;RENTING;DIESEL
1669;AREA DE GOBIERNO DE SALUD,  SEGURIDAD Y EMERGENCIAS;D.G. EMERGENCIAS Y PROTECCIÓN CIVIL;OPERATIVO;FURGONETA;RENTING;DIESEL
6181;AREA DE GOBIERNO DE SALUD,  SEGURIDAD Y EMERGENCIAS;D.G. DE LA POLICIA MUNICIPAL;OPERATIVO;TURISMO;RENTING;GASOLINA
940;AREA DE GOBIERNO DE SALUD,  SEGURIDAD Y EMERGENCIAS;D.G. EMERGENCIAS Y PROTECCIÓN CIVIL;OPERATIVO;AMBULANCIA;PROPIEDAD;DIESEL
5121;AREA DE GOBIERNO DE SALUD,  SEGURIDAD Y EMERGENCIAS;D.G. DE LA POLICIA MUNICIPAL;OPERATIVO;TURISMO;PROPIEDAD;GASOLINA
3307;AREA DE GOBIERNO DE SALUD,  SEGURIDAD Y EMERGENCIAS;D.G. DE LA POLICIA MUNICIPAL;OPERATIVO;MOTO;PROPIEDAD;GASOLINA
4004;AREA DE GOBIERNO DE MEDIO AMBIENTE Y MOVILIDAD;D.G. SERVICIOS DE LIMPIEZA Y RESIDUOS;OPERATIVO;CAMIÓN;CEDIDO A;DIESEL
3002;AREA DE GOBIERNO DE SALUD,  SEGURIDAD Y EMERGENCIAS;D.G. DE LA POLICIA MUNICIPAL;OPERATIVO;MOTO;PROPIEDAD;ELÉCTRICO
3003;AREA DE GOBIERNO DE SALUD,  SEGURIDAD Y EMERGENCIAS;D.G. DE LA POLICIA MUNICIPAL;OPERATIVO;MOTO;PROPIEDAD;ELÉCTRICO
4010;AREA DE GOBIERNO DE MEDIO AMBIENTE Y MOVILIDAD;D.G. SERVICIOS DE LIMPIEZA Y RESIDUOS;OPERATIVO;CAMIÓN;CEDIDO A;DIESEL
6913;AREA DE GOBIERNO DE SALUD,  SEGURIDAD Y EMERGENCIAS;D.G. DE LA POLICIA MUNICIPAL;OPERATIVO;MOTO;RENTING;GASOLINA
4334;AREA DE GOBIERNO DE MEDIO AMBIENTE Y MOVILIDAD;D.G. SERVICIOS DE LIMPIEZA Y RESIDUOS;OPERATIVO;TURISMO;RENTING;GASOLINA / GLP
2616;AREA DE GOBIERNO DE MEDIO AMBIENTE Y MOVILIDAD;D.G. DE GESTIÓN Y VIGILANCIA DE LA CIRCULACIÓN;OPERATIVO;MOTO;PROPIEDAD;GASOLINA
5055;AREA DE GOBIERNO DE SALUD,  SEGURIDAD Y EMERGENCIAS;D.G. DE LA POLICIA MUNICIPAL;OPERATIVO;TURISMO;PROPIEDAD;GASOLINA
2784;AREA DE GOBIERNO DE MEDIO AMBIENTE Y MOVILIDAD;D.G. DE GESTIÓN Y VIGILANCIA DE LA CIRCULACIÓN;OPERATIVO;MOTO;PROPIEDAD;GASOLINA
2714;AREA DE GOBIERNO DE MEDIO AMBIENTE Y MOVILIDAD;D.G. DE GESTIÓN Y VIGILANCIA DE LA CIRCULACIÓN;OPERATIVO;MOTO;PROPIEDAD;GASOLINA
4356;AREA DE GOBIERNO DE MEDIO AMBIENTE Y MOVILIDAD;D.G. SERVICIOS DE LIMPIEZA Y RESIDUOS;OPERATIVO;TURISMO;RENTING;GASOLINA / GLP
3371;AREA DE GOBIERNO DE SALUD,  SEGURIDAD Y EMERGENCIAS;D.G. DE LA POLICIA MUNICIPAL;OPERATIVO;MOTO;PROPIEDAD;GASOLINA
8529;AREA DE GOBIERNO DE SALUD,  SEGURIDAD Y EMERGENCIAS;D.G. EMERGENCIAS Y PROTECCIÓN CIVIL;OPERATIVO;AMBULANCIA;RENTING;DIESEL
5416;AREA DE GOBIERNO DE SALUD,  SEGURIDAD Y EMERGENCIAS;D.G. DE LA POLICIA MUNICIPAL;OPERATIVO;FURGONETA;PROPIEDAD;GASOLINA
8472;AREA DE GOBIERNO DE SALUD,  SEGURIDAD Y EMERGENCIAS;D.G. EMERGENCIAS Y PROTECCIÓN CIVIL;OPERATIVO;AMBULANCIA;RENTING;DIESEL
8014;AREA DE GOBIERNO DE SALUD,  SEGURIDAD Y EMERGENCIAS;D.G. EMERGENCIAS Y PROTECCIÓN CIVIL;OPERATIVO;FURGONETA;PROPIEDAD;DIESEL
3741;AREA DE GOBIERNO DE SALUD,  SEGURIDAD Y EMERGENCIAS;D.G. DE LA POLICIA MUNICIPAL;OPERATIVO;MOTO;PROPIEDAD;GASOLINA
3742;AREA DE GOBIERNO DE SALUD,  SEGURIDAD Y EMERGENCIAS;D.G. DE LA POLICIA MUNICIPAL;OPERATIVO;MOTO;PROPIEDAD;GASOLINA
2017;AREA DE GOBIERNO DE SALUD,  SEGURIDAD Y EMERGENCIAS;D.G. DE LA POLICIA MUNICIPAL;OPERATIVO;TURISMO;CEDIDO A;GASOLINA
6363;AREA DE GOBIERNO DE SALUD,  SEGURIDAD Y EMERGENCIAS;D.G. DE LA POLICIA MUNICIPAL;OPERATIVO;TURISMO;RENTING;GASOLINA
2765;AREA DE GOBIERNO DE MEDIO AMBIENTE Y MOVILIDAD;D.G. DE GESTIÓN Y VIGILANCIA DE LA CIRCULACIÓN;OPERATIVO;MOTO;PROPIEDAD;GASOLINA
2615;AREA DE GOBIERNO DE MEDIO AMBIENTE Y MOVILIDAD;D.G. DE GESTIÓN Y VIGILANCIA DE LA CIRCULACIÓN;OPERATIVO;MOTO;PROPIEDAD;GASOLINA
4232;AREA DE GOBIERNO DE MEDIO AMBIENTE Y MOVILIDAD;D.G. SERVICIOS DE LIMPIEZA Y RESIDUOS;OPERATIVO;CAMIÓN;CEDIDO A;DIESEL
1348;AREA DE GOBIERNO DE SALUD,  SEGURIDAD Y EMERGENCIAS;D.G. EMERGENCIAS Y PROTECCIÓN CIVIL;OPERATIVO;CAMIÓN;RENTING;DIESEL
6957;AREA DE GOBIERNO DE SALUD,  SEGURIDAD Y EMERGENCIAS;D.G. DE LA POLICIA MUNICIPAL;OPERATIVO;MOTO;RENTING;GASOLINA
1359;AREA DE GOBIERNO DE SALUD,  SEGURIDAD Y EMERGENCIAS;D.G. EMERGENCIAS Y PROTECCIÓN CIVIL;OPERATIVO;CAMIÓN;PROPIEDAD;DIESEL
5159;AREA DE GOBIERNO DE SALUD,  SEGURIDAD Y EMERGENCIAS;D.G. DE LA POLICIA MUNICIPAL;OPERATIVO;TURISMO;PROPIEDAD;GASOLINA
4101;AREA DE GOBIERNO DE MEDIO AMBIENTE Y MOVILIDAD;D.G. SOSTENIBILIDAD Y CONTROL AMBIENTAL;OPERATIVO;CAMIÓN;PROPIEDAD;DIESEL
4344;AREA DE GOBIERNO DE MEDIO AMBIENTE Y MOVILIDAD;D.G. SERVICIOS DE LIMPIEZA Y RESIDUOS;OPERATIVO;TURISMO;RENTING;GASOLINA / GLP
8864;AREA DE GOBIERNO DE SALUD,  SEGURIDAD Y EMERGENCIAS;D.G. EMERGENCIAS Y PROTECCIÓN CIVIL;OPERATIVO;FURGONETA;PROPIEDAD;DIESEL
8856;AREA DE GOBIERNO DE SALUD,  SEGURIDAD Y EMERGENCIAS;D.G. EMERGENCIAS Y PROTECCIÓN CIVIL;OPERATIVO;TODO TERRENO;RENTING;DIESEL
6929;AREA DE GOBIERNO DE SALUD,  SEGURIDAD Y EMERGENCIAS;D.G. DE LA POLICIA MUNICIPAL;OPERATIVO;MOTO;RENTING;GASOLINA
1613;AREA DE GOBIERNO DE SALUD,  SEGURIDAD Y EMERGENCIAS;D.G. EMERGENCIAS Y PROTECCIÓN CIVIL;OPERATIVO;REMOLQUE;PROPIEDAD;R.
4290;AREA DE GOBIERNO DE MEDIO AMBIENTE Y MOVILIDAD;D.G. SERVICIOS DE LIMPIEZA Y RESIDUOS;OPERATIVO;CAMIÓN;CEDIDO A;DIESEL
4291;AREA DE GOBIERNO DE MEDIO AMBIENTE Y MOVILIDAD;D.G. SERVICIOS DE LIMPIEZA Y RESIDUOS;OPERATIVO;CAMIÓN;CEDIDO A;DIESEL
6068;AREA DE GOBIERNO DE SALUD,  SEGURIDAD Y EMERGENCIAS;D.G. DE LA POLICIA MUNICIPAL;OPERATIVO;TURISMO;RENTING;GASOLINA
3391;AREA DE GOBIERNO DE SALUD,  SEGURIDAD Y EMERGENCIAS;D.G. DE LA POLICIA MUNICIPAL;OPERATIVO;MOTO;PROPIEDAD;GASOLINA
2127;AREA DE GOBIERNO DE SALUD,  SEGURIDAD Y EMERGENCIAS;D.G. DE LA POLICIA MUNICIPAL;OPERATIVO;TURISMO;PROPIEDAD;GASOLINA
2128;AREA DE GOBIERNO DE SALUD,  SEGURIDAD Y EMERGENCIAS;D.G. DE LA POLICIA MUNICIPAL;OPERATIVO;TURISMO;PROPIEDAD;GASOLINA
3364;AREA DE GOBIERNO DE SALUD,  SEGURIDAD Y EMERGENCIAS;D.G. DE LA POLICIA MUNICIPAL;OPERATIVO;MOTO;PROPIEDAD;GASOLINA
4361;AREA DE GOBIERNO DE MEDIO AMBIENTE Y MOVILIDAD;D.G. SERVICIOS DE LIMPIEZA Y RESIDUOS;OPERATIVO;TURISMO;RENTING;GASOLINA / GLP
4211;AREA DE GOBIERNO DE MEDIO AMBIENTE Y MOVILIDAD;D.G. SERVICIOS DE LIMPIEZA Y RESIDUOS;OPERATIVO;TURISMO;RENTING;GASOLINA
1718;AREA DE GOBIERNO DE SALUD,  SEGURIDAD Y EMERGENCIAS;D.G. EMERGENCIAS Y PROTECCIÓN CIVIL;OPERATIVO;CAMIÓN;RENTING;DIESEL
2794;AREA DE GOBIERNO DE MEDIO AMBIENTE Y MOVILIDAD;D.G. DE GESTIÓN Y VIGILANCIA DE LA CIRCULACIÓN;OPERATIVO;MOTO;PROPIEDAD;ELÉCTRICO
2795;AREA DE GOBIERNO DE MEDIO AMBIENTE Y MOVILIDAD;D.G. DE GESTIÓN Y VIGILANCIA DE LA CIRCULACIÓN;OPERATIVO;MOTO;PROPIEDAD;ELÉCTRICO
3214;AREA DE GOBIERNO DE SALUD,  SEGURIDAD Y EMERGENCIAS;D.G. DE LA POLICIA MUNICIPAL;OPERATIVO;MOTO;PROPIEDAD;GASOLINA
3264;AREA DE GOBIERNO DE SALUD,  SEGURIDAD Y EMERGENCIAS;D.G. DE LA POLICIA MUNICIPAL;OPERATIVO;MOTO;PROPIEDAD;GASOLINA
2957;AREA DE GOBIERNO DE SALUD,  SEGURIDAD Y EMERGENCIAS;D.G. DE LA POLICIA MUNICIPAL;OPERATIVO;FURGONETA;PROPIEDAD;DIESEL
6931;AREA DE GOBIERNO DE SALUD,  SEGURIDAD Y EMERGENCIAS;D.G. DE LA POLICIA MUNICIPAL;OPERATIVO;MOTO;RENTING;GASOLINA
3301;AREA DE GOBIERNO DE SALUD,  SEGURIDAD Y EMERGENCIAS;D.G. DE LA POLICIA MUNICIPAL;OPERATIVO;MOTO;PROPIEDAD;GASOLINA
5306;AREA DE GOBIERNO DE SALUD,  SEGURIDAD Y EMERGENCIAS;D.G. DE LA POLICIA MUNICIPAL;OPERATIVO;TURISMO;PROPIEDAD;DIESEL
4212;AREA DE GOBIERNO DE MEDIO AMBIENTE Y MOVILIDAD;D.G. SERVICIOS DE LIMPIEZA Y RESIDUOS;OPERATIVO;TURISMO;RENTING;GASOLINA
6019;AREA DE GOBIERNO DE SALUD,  SEGURIDAD Y EMERGENCIAS;D.G. DE LA POLICIA MUNICIPAL;OPERATIVO;TURISMO;RENTING;GASOLINA
900;AREA DE GOBIERNO DE SALUD,  SEGURIDAD Y EMERGENCIAS;D.G. EMERGENCIAS Y PROTECCIÓN CIVIL;OPERATIVO;TURISMO;PROPIEDAD;GASOLINA
3240;AREA DE GOBIERNO DE SALUD,  SEGURIDAD Y EMERGENCIAS;D.G. DE LA POLICIA MUNICIPAL;OPERATIVO;MOTO;PROPIEDAD;GASOLINA
3369;AREA DE GOBIERNO DE SALUD,  SEGURIDAD Y EMERGENCIAS;D.G. DE LA POLICIA MUNICIPAL;OPERATIVO;MOTO;PROPIEDAD;GASOLINA
3201;AREA DE GOBIERNO DE SALUD,  SEGURIDAD Y EMERGENCIAS;D.G. DE LA POLICIA MUNICIPAL;OPERATIVO;MOTO;PROPIEDAD;GASOLINA
2024;AREA DE GOBIERNO DE SALUD,  SEGURIDAD Y EMERGENCIAS;D.G. DE LA POLICIA MUNICIPAL;OPERATIVO;TURISMO;CEDIDO A;GASOLINA
6940;AREA DE GOBIERNO DE SALUD,  SEGURIDAD Y EMERGENCIAS;D.G. DE LA POLICIA MUNICIPAL;OPERATIVO;MOTO;RENTING;GASOLINA
6395;AREA DE GOBIERNO DE SALUD,  SEGURIDAD Y EMERGENCIAS;D.G. DE LA POLICIA MUNICIPAL;OPERATIVO;TURISMO;RENTING;GASOLINA
4322;AREA DE GOBIERNO DE MEDIO AMBIENTE Y MOVILIDAD;D.G. SERVICIOS DE LIMPIEZA Y RESIDUOS;OPERATIVO;TURISMO;RENTING;GASOLINA / GLP
3382;AREA DE GOBIERNO DE SALUD,  SEGURIDAD Y EMERGENCIAS;D.G. DE LA POLICIA MUNICIPAL;OPERATIVO;MOTO;PROPIEDAD;GASOLINA
5415;AREA DE GOBIERNO DE SALUD,  SEGURIDAD Y EMERGENCIAS;D.G. DE LA POLICIA MUNICIPAL;OPERATIVO;FURGONETA;PROPIEDAD;GASOLINA
6390;AREA DE GOBIERNO DE SALUD,  SEGURIDAD Y EMERGENCIAS;D.G. DE LA POLICIA MUNICIPAL;OPERATIVO;TURISMO;RENTING;GASOLINA
6946;AREA DE GOBIERNO DE SALUD,  SEGURIDAD Y EMERGENCIAS;D.G. DE LA POLICIA MUNICIPAL;OPERATIVO;MOTO;RENTING;GASOLINA
3940;AREA DE GOBIERNO DE SALUD,  SEGURIDAD Y EMERGENCIAS;D.G. DE LA POLICIA MUNICIPAL;OPERATIVO;MOTO;PROPIEDAD;GASOLINA
3309;AREA DE GOBIERNO DE SALUD,  SEGURIDAD Y EMERGENCIAS;D.G. DE LA POLICIA MUNICIPAL;OPERATIVO;MOTO;PROPIEDAD;GASOLINA
